Sno,Test Name,Ques Type,Question,Option,Subject Name,Topic Name,Sub-Topic Name,Grade Level,Course Name,Country Name,Class(Grade)
597,Alfa English Post Test Grade 1,Drag the Images,Drag and Match the word with picture.,Op1:fan Op2:bun Op3:ten Op4:cup ,English,Identification and matching,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
599,Alfa English Post Test Grade 1,Drag the Words,"Unscramble and Drag the correct word in the box.
tod     ##dot##
tam    ##mat##
mpo   ##mop##
nep    ##pen##
nam   ##man##",Op1:mat Op2:man Op3:mop Op4:pen Op5:dot ,English,Unscrambling the Letters,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
601,Alfa English Post Test Grade 1,Drag the Words,"Read and match the rhyming words

cub     ##tub##
rug     ##pug##
nut     ##cut##
gum     ##sum##
fun      ##run##",Op1:run Op2:sum Op3:tub Op4:pug Op5:cut ,English,Rhyming Words,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
603,Alfa English Post Test Grade 1,Drag the Words,"Unscramble and Drag the correct word in the box.

bac     ##cab##
amc    ##cam##
otc     ##cot##
acz     ##zac##
agr     ##rag##",Op1:cot Op2:cam Op3:cab Op4:rag Op5:zac ,English,Word Building,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
605,Alfa English Post Test Grade 1,Drag the Words,"Fill the two letters to write coorrect words for the given picture:

##bi## n
##si## x
##wi## g
##pi## t
##li## d",Op1:pi Op2:bi Op3:si Op4:li Op5:wi ,English,Identification and matching,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
607,Alfa English Post Test Grade 1,Multiple Choice,Tick the correct word:,Op1:hot Op2:pot Op3:cot ,English,Identification and matching,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
609,Alfa English Post Test Grade 1,Multiple Choice,Tick the correct word:,Op1:nod Op2:rod Op3:pod ,English,Identification and matching,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
611,Alfa English Post Test Grade 1,Multiple Choice,Tick the correct word:,Op1:log Op2:dog Op3:fog ,English,Identification and matching,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
613,Alfa English Post Test Grade 1,Drag the Words,"Drag the first two sounds to make a word according to the picture sequence.

##ha## t
##he## n
##ho## t
##hi## t
##hu## t",Op1:hi Op2:ho Op3:ha Op4:he Op5:hu ,English,Identification and matching,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
615,Alfa English Post Test Grade 1,Drag the Images,Drag and Match picture with the last word.,Op1:The Queen has a cat. Op2:The Queen has a rat. Op3:The Queen has a dog. Op4:The Queen has a cow. ,English,Identification of Pictures,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
617,Alfa English Post Test Grade 1,Drag the Words,"Arrange the given words in alphabetical order.

van     ##fan##
yak     ##jam##
fan     ##mat##
jam     ##van##
mat     ##yak##

",Op1:van Op2:yak Op3:mat Op4:jam Op5:fan ,English,Identification of Pictures,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
619,Alfa English Post Test Grade 1,Drag the Words,"Drag the correct describing word for the given noun.

##hot## pot
##yum## jam
##bad## fox
##cute## baby",Op1:cute Op2:bad Op3:yum Op4:hot ,English,Describing Words,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
621,Alfa English Post Test Grade 1,Multiple Choice,Fill This/That,Op1:This Op2:That ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
623,Alfa English Post Test Grade 1,Multiple Choice,Fill This/That,Op1:This Op2:That ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
625,Alfa English Post Test Grade 1,Multiple Choice,Fill This/That,Op1:This Op2:That ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
627,Alfa English Post Test Grade 1,Multiple Choice,Fill This/That,Op1:This Op2:That ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
629,Alfa English Post Test Grade 1,Multiple Choice,"Choose the correct picture.

He is a __________.",Op1:A Op2:B ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
631,Alfa English Post Test Grade 1,Multiple Choice,"Choose the correct picture.

It is a ___________.",Op1:A Op2:B ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
633,Alfa English Post Test Grade 1,Multiple Choice,"Choose the correct picture.

She is a _________.",Op1:A Op2:B ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
635,Alfa English Post Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:I wear a jacket. Op2:I do not wear a jacket. ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
637,Alfa English Post Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:I write a letter. Op2:I do not write a letter. ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
639,Alfa English Post Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:A man had an axe. Op2:A man had a rat. ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
641,Alfa English Post Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:A ram ran. Op2:A boy ran. ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
643,Alfa English Post Test Grade 1,Multiple Choice,Tick the S(z) sound word.,Op1:was Op2:had Op3:are Op4:have ,English,Sounds,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
645,Alfa English Post Test Grade 1,Multiple Choice,"Tick ""a"" sound word.",Op1:Ted Op2:Red Op3:Cat Op4:Hen ,English,Sound words,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
647,Alfa English Post Test Grade 1,Drag the Images,Drag and match the correct picture with the sentence.,Op1:A cat is on mat. Op2:Bob is sad. Op3:Mother will mop. Op4:A man has a rod. ,English,Sentences,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
649,Alfa English Post Test Grade 1,Multiple Choice,Fill these / those.,Op1:These Op2:Those ,English,Determiners,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
651,Alfa English Post Test Grade 1,Multiple Choice,Fill these / those.,Op1:These Op2:Those ,English,Determiners,,,Alfa English Post Test Grade 1 (Maldives),Maldives,Grade1
653,Alfa English Pre Test Grade 2,Multiple Choice,Select the correct letter for the given picture.,Op1:I don't know Op2:a Op3:d Op4:b Op5:c ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
655,Alfa English Pre Test Grade 2,Multiple Choice,Select the correct letter for the given picture.,Op1:I don&#39;t know Op2:a Op3:d Op4:b Op5:e ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
657,Alfa English Pre Test Grade 2,Multiple Choice,"Select the words you can make with the given letters:
b,   r,   t,   a,   g","Op1:I don't know Op2:tab, rat, bag, tag Op3:tab, rat, bus, tag Op4:tab, rop, bus, tag Op5:tab, ram, bus, tag ",English,Word Building,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
659,Alfa English Pre Test Grade 2,Multiple Choice,Select the correct word for given picture.,Op1:I don't know Op2:bag Op3:bun Op4:cup Op5:fan ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
661,Alfa English Pre Test Grade 2,Multiple Choice,Select the correct word for given picture.,Op1:I don't know Op2:bag Op3:bun Op4:cup Op5:fan ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
663,Alfa English Pre Test Grade 2,Multiple Choice,"Unscramble and select the correct word for the given words.
tod,&nbsp; tam,&nbsp; mpo,&nbsp; nep","Op1:I don&#39;t know Op2:dot,&nbsp; mat,&nbsp; mop,&nbsp; pen Op3:dto,&nbsp; mto,&nbsp; mpo,&nbsp; pne Op4:tdo,&nbsp; mat,&nbsp; pmo,&nbsp; pne Op5:dot,&nbsp; mat,&nbsp; pmo,&nbsp; epn ",English,Unscrambling the Letters,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
665,Alfa English Pre Test Grade 2,Multiple Choice,"Read and select the correct rhyming words for the given words
cub,&nbsp; rug,&nbsp; nut,&nbsp; gum","Op1:I don&#39;t know Op2:tub,&nbsp; pan,&nbsp; cub,&nbsp; sum Op3:but,&nbsp; pug,&nbsp; cup,&nbsp; sum Op4:tub,&nbsp; pug,&nbsp; cut,&nbsp; sum Op5:but,&nbsp; pen,&nbsp; cut,&nbsp; sun ",English,Rhyming Words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
667,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct word:,Op1:I don't know Op2:cot Op3:hot Op4:pot ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
669,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct word:,Op1:I don't know Op2:cot Op3:rod Op4:pot ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
671,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct word:,Op1:I don't know Op2:cot Op3:rod Op4:log ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
673,Alfa English Pre Test Grade 2,Multiple Choice,Fill This/That,Op1:I don't know Op2:That Op3:This ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
675,Alfa English Pre Test Grade 2,Multiple Choice,Fill This/That,Op1:I don't know Op2:That Op3:This ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
677,Alfa English Pre Test Grade 2,Multiple Choice,Fill This/That,Op1:I don't know Op2:This Op3:That ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
679,Alfa English Pre Test Grade 2,Multiple Choice,Fill This/That,Op1:I don't know Op2:That Op3:This ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
681,Alfa English Pre Test Grade 2,Multiple Choice,"Choose the correct picture.

He is a __________.",Op1:I don't know Op2:A Op3:B ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
683,Alfa English Pre Test Grade 2,Multiple Choice,"Choose the correct picture.

It is a ___________.",Op1:I don't know Op2:A Op3:B ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
685,Alfa English Pre Test Grade 2,Multiple Choice,"Choose the correct picture.

She is a _________.",Op1:I don't know Op2:A Op3:B ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
687,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:I do not wear a jacket. Op3:I wear a jacket. ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
689,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:I write a letter. Op3:I do not write a letter. ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
691,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:A man had a rat. Op3:A man had an axe. ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
693,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:A boy ran. Op3:A ram ran. ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
695,Alfa English Pre Test Grade 2,Multiple Choice,Tick the S(z) sound word.,Op1:I don't know Op2:had Op3:was Op4:have ,English,Sounds,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
697,Alfa English Pre Test Grade 2,Multiple Choice,"Tick ""a"" sound word.",Op1:I don't know Op2:Red Op3:Cat Op4:Hen ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
699,Alfa English Pre Test Grade 2,Multiple Choice,Fill these / those.,Op1:I don't know Op2:Those Op3:These ,English,Determiners,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
701,Alfa English Pre Test Grade 2,Multiple Choice,Fill these / those.,Op1:I don't know Op2:Those Op3:These ,English,Determiners,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
703,Alfa English Pre Test Grade 2,Multiple Choice,Tick the 'sh' sound word,Op1:I don't know Op2:ship Op3:sand Op4:sunday ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
705,Alfa English Pre Test Grade 2,Multiple Choice,Tick the &#39;ch&#39; sound word,Op1:I don&#39;t know Op2:Close Op3:Camel Op4:Cherry ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
707,Alfa English Pre Test Grade 2,Multiple Choice,"Tick the ""th"" sound word",Op1:I don't know Op2:thin Op3:toe Op4:tree ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
709,Alfa English Pre Test Grade 2,Multiple Choice,"Tick the ""ng"" sound word",Op1:I don't know Op2:thin Op3:king Op4:knight ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
711,Alfa English Pre Test Grade 2,Multiple Choice,"Tick the ""ck"" sound word",Op1:I don't know Op2:train Op3:danger Op4:truck ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
713,Alfa English Pre Test Grade 2,Multiple Choice,"Tick ""i__e"" sound word.",Op1:bike Op2:have Op3:four ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
715,Alfa English Pre Test Grade 2,Multiple Choice,"Tick ""i__e"" sound word.",Op1:I don't know Op2:hive Op3:broke Op4:seven ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
717,Alfa English Pre Test Grade 2,Multiple Choice,"Tick ""o__e"" sound word.",Op1:I don't know Op2:hole Op3:bunny Op4:nest ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
719,Alfa English Pre Test Grade 2,Multiple Choice,"Tick ""o__e"" sound word.",Op1:I don't know Op2:hand Op3:band Op4:nose ,English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
721,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct Preposition.,Op1:I don't know Op2:on Op3:next to Op4:in ,English,Prepositions,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
723,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct Preposition.,Op1:I don't know Op2:below Op3:on Op4:in ,English,Prepositions,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
725,Alfa English Pre Test Grade 2,Multiple Choice,Tick the correct Preposition.,Op1:I don't know Op2:under Op3:behind Op4:in ,English,Prepositions,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
727,Alfa English Pre Test Grade 2,Multiple Choice,Select the right word fot the given picture.,Op1:I don't know Op2:Plumber Op3:Doctor Op4:Teacher ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
729,Alfa English Pre Test Grade 2,Multiple Choice,Select the right word fot the given picture.,Op1:I don't know Op2:Plumber Op3:Doctor Op4:Teacher ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
731,Alfa English Pre Test Grade 2,Multiple Choice,Select the right word fot the given picture.,Op1:I don't know Op2:Plumber Op3:Doctor Op4:Teacher ,English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
733,Alfa English Pre Test Grade 2,Multiple Choice,"Select the correct double consonants for the given words.
be____,&nbsp;&nbsp;che____,&nbsp; cli____,&nbsp;&nbsp;Ca ____y","Op1:I don&#39;t know Op2:ll,&nbsp; ss,&nbsp; ff,&nbsp; rr Op3:ll,&nbsp; rr,&nbsp; ss, ff Op4:ff,&nbsp; rr,&nbsp;&nbsp;ll,&nbsp; ss Op5:ll,&nbsp; ss,&nbsp; rr,&nbsp; ff ",English,Double Consonant,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
735,Alfa English Pre Test Grade 2,Multiple Choice,"Fill the correct letters and make a new word for below.
he___,&nbsp; &nbsp;je___","Op1:I don&#39;t know Op2:el,&nbsp; &nbsp;ee Op3:el,&nbsp; &nbsp;ep Op4:ee,&nbsp; &nbsp;ep Op5:ll,&nbsp; &nbsp;ee ",English,Sound words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
737,Alfa English Pre Test Grade 2,Multiple Choice,Select the correct word for given picture,Op1:I don't know Op2:wood Op3:foot Op4:hood Op5:hook ,English,Word Building,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
739,Alfa English Pre Test Grade 2,Multiple Choice,Select the correct word for given picture,Op1:I don't know Op2:wood Op3:foot Op4:hood Op5:hook ,English,Word Building,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
741,Alfa English Pre Test Grade 2,Multiple Choice,Select the correct word for given picture,Op1:I don't know Op2:wood Op3:foot Op4:hood Op5:wool ,English,Word Building,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
743,Alfa English Pre Test Grade 2,Multiple Choice,"select the correct words for given scramble words.
ubec,&nbsp; utec,&nbsp; &nbsp;uked,&nbsp; &nbsp;enud","Op1:I don&#39;t know Op2:becu,&nbsp; &nbsp;cute,&nbsp; &nbsp;duke,&nbsp; &nbsp;done Op3:cube,&nbsp; &nbsp;cuet,&nbsp; &nbsp;duek,&nbsp; &nbsp;dune Op4:cube,&nbsp; &nbsp;cute,&nbsp; &nbsp;duke,&nbsp; &nbsp;dune Op5:cube,&nbsp; &nbsp;cute,&nbsp; &nbsp;duke,&nbsp; &nbsp;done ",English,Word Building,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
745,Alfa English Pre Test Grade 2,Multiple Choice,"Fill the two letters to write coorrect words for the given picture:
____n,&nbsp; &nbsp;____x,&nbsp; &nbsp;____g,&nbsp; &nbsp;______t&nbsp;","Op1:I don&#39;t know Op2:bi,&nbsp; si,&nbsp; ki,&nbsp; li Op3:bi,&nbsp; si,&nbsp; wi,&nbsp; pi Op4:wi,&nbsp; pi,&nbsp;&nbsp;bi,&nbsp; si Op5:ii,&nbsp; ss, ww,&nbsp; pp ",English,Identification and matching,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
747,Alfa English Pre Test Grade 2,Multiple Choice,"Select the correct picture for the given sentence.
A cat is on mat.",Op1:I don&#39;t know Op2:A Op3:B Op4:C Op5:D ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
749,Alfa English Pre Test Grade 2,Multiple Choice,"Select the correct picture for the given sentence.
Pot is hot.
",Op1:I don&#39;t know Op2:A Op3:B Op4:C Op5:D ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
751,Alfa English Pre Test Grade 2,Multiple Choice,"Select the correct picture for the given sentence.
Bob is sad.",Op1:I don&#39;t know Op2:A Op3:B Op4:C Op5:D ,English,Sentences,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
753,Alfa English Pre Test Grade 2,Multiple Choice,"Drag the correct describing word for the given noun.
_____ pot,&nbsp; &nbsp;_____ jam,&nbsp; &nbsp; _____ fox,&nbsp; &nbsp;_____ baby","Op1:I don&#39;t know Op2:yum,&nbsp; &nbsp;bad,&nbsp; &nbsp;hot,&nbsp; &nbsp;cute Op3:bad,&nbsp; &nbsp;cute,&nbsp; &nbsp;hot,&nbsp; &nbsp;yum Op4:yum,&nbsp; &nbsp;bad,&nbsp; &nbsp;cute,&nbsp; &nbsp;hot&nbsp; &nbsp; Op5:hot,&nbsp; &nbsp;yum,&nbsp; &nbsp;bad,&nbsp; &nbsp;cute ",English,Describing Words,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
755,Alfa English Pre Test Grade 2,Multiple Choice,"Arrange the given words in alphabetical order.
van,&nbsp; &nbsp;fan,&nbsp; &nbsp;jam,&nbsp; &nbsp;mat","Op1:I don&#39;t know Op2:fan,&nbsp; &nbsp;mat,&nbsp;&nbsp;&nbsp;jam,&nbsp; &nbsp;van Op3:&nbsp;mat,&nbsp; &nbsp;van,&nbsp; &nbsp;fan,&nbsp; &nbsp;jam Op4:fan,&nbsp; &nbsp;jam,&nbsp; &nbsp;mat,&nbsp; &nbsp;van Op5:mat,&nbsp; &nbsp;van,&nbsp; &nbsp;jam,&nbsp; &nbsp;fan ",English,Alphabetical Order,,,Alfa English Pre Test Grade 2 (Maldives),Maldives,Grade2
757,Alfa English Pre Test Grade 1,Multiple Choice,Select the correct letter for the given picture.,Op1:I don't know Op2:a Op3:d Op4:b Op5:c ,English,Identification and matching,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
759,Alfa English Pre Test Grade 1,Multiple Choice,Select the correct letter for the given picture.,Op1:I don&#39;t know Op2:a Op3:d Op4:b Op5:e ,English,Identification and matching,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
761,Alfa English Pre Test Grade 1,Multiple Choice,"Select the words you can make with the given letters:
b,   r,   t,   a,   g","Op1:I don't know Op2:tab, rat, bag, tag Op3:tab, rat, bus, tag Op4:tab, rop, bus, tag Op5:tab, ram, bus, tag ",English,Word Building,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
763,Alfa English Pre Test Grade 1,Multiple Choice,Select the correct word for given picture.,Op1:I don't know Op2:bag Op3:bun Op4:cup Op5:fan ,English,Identification and matching,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
765,Alfa English Pre Test Grade 1,Multiple Choice,Select the correct word for given picture.,Op1:I don't know Op2:bag Op3:bun Op4:cup Op5:fan ,English,Identification and matching,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
767,Alfa English Pre Test Grade 1,Multiple Choice,"Unscramble and select the correct word for the given words.
tod,&nbsp; tam,&nbsp; mpo,&nbsp; nep","Op1:I don&#39;t know Op2:dot,&nbsp; mat,&nbsp; mop,&nbsp; pen Op3:dto,&nbsp; mto,&nbsp; mpo,&nbsp; pne Op4:tdo,&nbsp; mat,&nbsp; pmo,&nbsp; pne Op5:dot,&nbsp; mat,&nbsp; pmo,&nbsp; epn ",English,Unscrambling the Letters,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
769,Alfa English Pre Test Grade 1,Multiple Choice,"Read and select the correct rhyming words for the given words
cub,&nbsp; rug,&nbsp; nut,&nbsp; gum","Op1:I don&#39;t know Op2:tub,&nbsp; pan,&nbsp; cub,&nbsp; sum Op3:but,&nbsp; pug,&nbsp; cup,&nbsp; sum Op4:tub,&nbsp; pug,&nbsp; cut,&nbsp; sum Op5:but,&nbsp; pen,&nbsp; cut,&nbsp; sun ",English,Rhyming Words,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
771,Alfa English Pre Test Grade 1,Multiple Choice,Tick the correct word:,Op1:I don't know Op2:cot Op3:hot Op4:pot ,English,Identification and matching,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
773,Alfa English Pre Test Grade 1,Multiple Choice,Tick the correct word:,Op1:I don't know Op2:cot Op3:rod Op4:pot ,English,Identification and matching,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
775,Alfa English Pre Test Grade 1,Multiple Choice,Tick the correct word:,Op1:I don't know Op2:cot Op3:rod Op4:log ,English,Identification and matching,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
777,Alfa English Pre Test Grade 1,Multiple Choice,Fill This/That,Op1:I don't know Op2:That Op3:This ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
779,Alfa English Pre Test Grade 1,Multiple Choice,Fill This/That,Op1:I don't know Op2:That Op3:This ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
781,Alfa English Pre Test Grade 1,Multiple Choice,Fill This/That,Op1:I don't know Op2:This Op3:That ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
783,Alfa English Pre Test Grade 1,Multiple Choice,Fill This/That,Op1:I don't know Op2:That Op3:This ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
785,Alfa English Pre Test Grade 1,Multiple Choice,"Choose the correct picture.

He is a __________.",Op1:I don't know Op2:A Op3:B ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
787,Alfa English Pre Test Grade 1,Multiple Choice,"Choose the correct picture.

It is a ___________.",Op1:I don't know Op2:A Op3:B ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
789,Alfa English Pre Test Grade 1,Multiple Choice,"Choose the correct picture.

She is a _________.",Op1:I don't know Op2:A Op3:B ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
791,Alfa English Pre Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:I do not wear a jacket. Op3:I wear a jacket. ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
793,Alfa English Pre Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:I write a letter. Op3:I do not write a letter. ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
795,Alfa English Pre Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:A man had a rat. Op3:A man had an axe. ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
797,Alfa English Pre Test Grade 1,Multiple Choice,Tick the correct statement for the given picture.,Op1:I don't know Op2:A boy ran. Op3:A ram ran. ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
799,Alfa English Pre Test Grade 1,Multiple Choice,Tick the S(z) sound word.,Op1:I don't know Op2:had Op3:was Op4:have ,English,Sounds,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
801,Alfa English Pre Test Grade 1,Multiple Choice,Tick 'a' sound word.,Op1:I don't know Op2:Red Op3:Cat Op4:Hen ,English,Sound words,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
803,Alfa English Pre Test Grade 1,Multiple Choice,Fill these / those.,Op1:I don't know Op2:Those Op3:These ,English,Determiners,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
805,Alfa English Pre Test Grade 1,Multiple Choice,Fill these / those.,Op1:I don't know Op2:Those Op3:These ,English,Determiners,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
807,Alfa English Pre Test Grade 1,Multiple Choice,"Select the correct picture for the given sentence.
A cat is on mat.",Op1:I don&#39;t know Op2:A Op3:B Op4:C Op5:D ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
809,Alfa English Pre Test Grade 1,Multiple Choice,"Select the correct picture for the given sentence.
Pot is hot.
",Op1:I don&#39;t know Op2:A Op3:B Op4:C Op5:D ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
811,Alfa English Pre Test Grade 1,Multiple Choice,"Select the correct picture for the given sentence.
Bob is sad.",Op1:I don&#39;t know Op2:A Op3:B Op4:C Op5:D ,English,Sentences,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
